NATMON_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ISL,Iceland,2019,2019,84.21115,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ISL,Iceland,2020,2020,84.75373,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40630,Latin America and the Caribbean,2016,2016,94.37134,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40630,Latin America and the Caribbean,2017,2017,93.48376,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40630,Latin America and the Caribbean,2018,2018,93.47737,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40630,Latin America and the Caribbean,2019,2019,93.65166,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40630,Latin America and the Caribbean,2020,2020,93.71997,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LTU,Lithuania,2016,2016,96.19526,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LTU,Lithuania,2017,2017,96.83717,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LTU,Lithuania,2018,2018,97.01897,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LTU,Lithuania,2019,2019,97.21114,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LTU,Lithuania,2020,2020,98.28895,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ETH,Ethiopia,2021,2021,77.70129,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",NAM,Namibia,2016,2016,77.47684,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",NAM,Namibia,2017,2017,80.98125,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",NAM,Namibia,2018,2018,79.52415,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",NAM,Namibia,2019,2019,77.92306,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",NAM,Namibia,2020,2020,85.56764,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",NAM,Namibia,2021,2021,84.01467,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2016,2016,98.21021,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2017,2017,97.7277,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2018,2018,97.56861,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2019,2019,97.34097,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2020,2020,97.53372,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",HKG,"China, Hong Kong Special Administrative Region",2021,2021,97.61363,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",PRY,Paraguay,2016,2016,68.36833,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",PRY,Paraguay,2020,2020,69.96388,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",PRY,Paraguay,2021,2021,67.39072,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",COG,Congo,2018,2018,71.21964,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SYC,Seychelles,2016,2016,98.27825,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SYC,Seychelles,2017,2017,97.24921,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SYC,Seychelles,2018,2018,97.0858,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SYC,Seychelles,2019,2019,97.60665,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SYC,Seychelles,2020,2020,98.56555,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SYC,Seychelles,2021,2021,98.25333,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40540,Sub-Saharan Africa,2016,2016,43.28219,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40540,Sub-Saharan Africa,2017,2017,43.22289,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40540,Sub-Saharan Africa,2018,2018,42.6539,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40540,Sub-Saharan Africa,2019,2019,42.54728,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40540,Sub-Saharan Africa,2020,2020,42.49866,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",HND,Honduras,2021,2021,54.90281,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TCA,Turks and Caicos Islands,2016,2016,61.48897,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TCA,Turks and Caicos Islands,2017,2017,63.93013,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TCA,Turks and Caicos Islands,2018,2018,68.02664,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TCA,Turks and Caicos Islands,2019,2019,61.67472,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TCA,Turks and Caicos Islands,2020,2020,55.26104,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TCA,Turks and Caicos Islands,2021,2021,65.81338,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TUR,Türkiye,2016,2016,94.14611,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TUR,Türkiye,2017,2017,94.8769,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TUR,Türkiye,2018,2018,95.0438,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TUR,Türkiye,2019,2019,95.21797,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TUR,Türkiye,2020,2020,95.10632,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2016,2016,99.38032,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2017,2017,99.34785,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2018,2018,99.35218,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2019,2019,98.0646,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2020,2020,99.20907,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MDA,Republic of Moldova,2021,2021,99.74119,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COM,Comoros,2016,2016,33.68706,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COM,Comoros,2017,2017,43.84965,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COM,Comoros,2018,2018,50.12748,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CRI,Costa Rica,2016,2016,88.38629,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CRI,Costa Rica,2017,2017,84.67888,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CRI,Costa Rica,2018,2018,90.14962,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CRI,Costa Rica,2019,2019,93.71122,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CRI,Costa Rica,2020,2020,91.69989,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BTN,Bhutan,2016,2016,69.13473,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BTN,Bhutan,2017,2017,70.54295,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BTN,Bhutan,2018,2018,72.28332,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BTN,Bhutan,2021,2021,79.58282,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TGO,Togo,2017,2017,43.9239,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TGO,Togo,2021,2021,46.22989,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MMR,Myanmar,2017,2017,97.66256,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MMR,Myanmar,2018,2018,98.0528,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40651,Australia and New Zealand,2016,2016,98.22649,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40651,Australia and New Zealand,2017,2017,98.16055,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40651,Australia and New Zealand,2018,2018,93.40526,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40651,Australia and New Zealand,2019,2019,95.00433,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40651,Australia and New Zealand,2020,2020,94.13367,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LIE,Liechtenstein,2016,2016,99.67552,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LIE,Liechtenstein,2017,2017,99.84131,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LIE,Liechtenstein,2018,2018,99.85123,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LIE,Liechtenstein,2019,2019,99.92034,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LIE,Liechtenstein,2020,2020,99.43566,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LIE,Liechtenstein,2021,2021,99.17524,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MNG,Mongolia,2019,2019,92.45398,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MNG,Mongolia,2020,2020,96.33503,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MNG,Mongolia,2021,2021,99.7653,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40044,Low income countries,2016,2016,38.36142,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40044,Low income countries,2017,2017,38.6255,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40044,Low income countries,2018,2018,37.28233,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40044,Low income countries,2019,2019,37.88165,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",PER,Peru,2016,2016,96.60388,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",PER,Peru,2017,2017,99.32434,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",PER,Peru,2018,2018,98.23133,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",PER,Peru,2021,2021,97.0254,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BOL,Bolivia (Plurinational State of),2016,2016,87.18096,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BOL,Bolivia (Plurinational State of),2017,2017,85.47604,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BOL,Bolivia (Plurinational State of),2018,2018,86.53192,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BOL,Bolivia (Plurinational State of),2019,2019,86.86083,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BOL,Bolivia (Plurinational State of),2020,2020,88.40763,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BOL,Bolivia (Plurinational State of),2021,2021,88.54084,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ITA,Italy,2016,2016,97.9535,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ITA,Italy,2017,2017,97.47824,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ITA,Italy,2018,2018,96.8534,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ITA,Italy,2019,2019,96.50108,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ITA,Italy,2020,2020,95.79825,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",IRL,Ireland,2016,2016,99.629,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",IRL,Ireland,2017,2017,99.50759,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",IRL,Ireland,2018,2018,99.46316,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",IRL,Ireland,2019,2019,99.36721,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",IRL,Ireland,2020,2020,99.44176,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40510,World,2016,2016,84.47287,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40510,World,2017,2017,84.81769,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40510,World,2018,2018,85.01716,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40510,World,2019,2019,84.97601,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40510,World,2020,2020,84.59792,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MWI,Malawi,2016,2016,40.1743,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MWI,Malawi,2018,2018,33.68818,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MWI,Malawi,2019,2019,31.04962,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FRA,France,2016,2016,99.8328,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FRA,France,2017,2017,99.9416,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FRA,France,2018,2018,99.98528,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FRA,France,2019,2019,99.9946,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FRA,France,2020,2020,99.85743,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",PHL,Philippines,2016,2016,96.67578,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",PHL,Philippines,2017,2017,96.75149,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",PHL,Philippines,2018,2018,96.19859,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",PHL,Philippines,2019,2019,96.94605,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",PHL,Philippines,2020,2020,96.43831,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",PHL,Philippines,2021,2021,91.24581,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",IDN,Indonesia,2018,2018,83.66448,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FJI,Fiji,2016,2016,99.4929,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FJI,Fiji,2017,2017,98.61571,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FJI,Fiji,2018,2018,99.12731,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FJI,Fiji,2019,2019,98.58957,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FJI,Fiji,2020,2020,98.82174,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COL,Colombia,2016,2016,95.42469,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COL,Colombia,2017,2017,97.34596,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COL,Colombia,2018,2018,97.71702,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COL,Colombia,2019,2019,99.06211,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COL,Colombia,2020,2020,98.82365,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COL,Colombia,2021,2021,98.85348,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TON,Tonga,2018,2018,99.77255,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TON,Tonga,2019,2019,99.64757,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TON,Tonga,2020,2020,99.36764,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MAR,Morocco,2017,2017,70.83024,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MAR,Morocco,2018,2018,71.11266,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MAR,Morocco,2019,2019,72.18161,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MAR,Morocco,2020,2020,74.60247,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MAR,Morocco,2021,2021,74.80251,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ZMB,Zambia,2017,2017,85.10354,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40619,Eastern and South-Eastern Asia,2016,2016,91.27183,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40619,Eastern and South-Eastern Asia,2017,2017,91.0624,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40619,Eastern and South-Eastern Asia,2018,2018,91.16009,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40619,Eastern and South-Eastern Asia,2019,2019,91.02133,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40619,Eastern and South-Eastern Asia,2020,2020,91.0171,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MOZ,Mozambique,2020,2020,62.01751,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ALB,Albania,2016,2016,84.89209,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ALB,Albania,2017,2017,86.06178,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ALB,Albania,2018,2018,83.22666,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ALB,Albania,2019,2019,82.03085,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ALB,Albania,2020,2020,81.25796,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ALB,Albania,2021,2021,84.40066,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SRB,Serbia,2016,2016,98.68273,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SRB,Serbia,2017,2017,98.4498,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SRB,Serbia,2018,2018,98.26717,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SRB,Serbia,2019,2019,97.92243,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SRB,Serbia,2020,2020,97.2098,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SRB,Serbia,2021,2021,97.44646,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40656,Oceania (excluding Australia and New Zealand),2016,2016,78.15676,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40656,Oceania (excluding Australia and New Zealand),2017,2017,86.81848,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40656,Oceania (excluding Australia and New Zealand),2018,2018,75.48646,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40656,Oceania (excluding Australia and New Zealand),2019,2019,75.37199,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SAU,Saudi Arabia,2016,2016,98.15351,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SAU,Saudi Arabia,2020,2020,94.82408,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SAU,Saudi Arabia,2021,2021,99.39471,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TTO,Trinidad and Tobago,2020,2020,74.23442,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TTO,Trinidad and Tobago,2021,2021,69.43225,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2016,2016,94.66424,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2017,2017,97.56582,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2018,2018,93.18196,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",LSO,Lesotho,2019,2019,91.64009,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MSR,Montserrat,2016,2016,97.25826,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MSR,Montserrat,2017,2017,97.57175,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MSR,Montserrat,2018,2018,91.2963,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MSR,Montserrat,2019,2019,92.19404,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",HUN,Hungary,2016,2016,97.76681,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",HUN,Hungary,2017,2017,97.42527,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",HUN,Hungary,2018,2018,95.55536,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",HUN,Hungary,2019,2019,94.53269,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",HUN,Hungary,2020,2020,94.49602,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",USA,United States of America,2016,2016,99.69572,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",USA,United States of America,2017,2017,99.79625,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",USA,United States of America,2018,2018,99.68881,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",USA,United States of America,2019,2019,99.53956,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",USA,United States of America,2020,2020,99.82733,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SGP,Singapore,2017,2017,99.93537,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SGP,Singapore,2018,2018,99.44191,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SGP,Singapore,2019,2019,99.69665,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SGP,Singapore,2020,2020,99.10787,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",PAN,Panama,2017,2017,87.82114,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MDG,Madagascar,2016,2016,98.22516,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MDG,Madagascar,2018,2018,98.04007,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MDG,Madagascar,2019,2019,97.67814,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BWA,Botswana,2017,2017,80.21711,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BWA,Botswana,2018,2018,71.82055,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BWA,Botswana,2019,2019,69.41003,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",GRC,Greece,2016,2016,95.74974,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",GRC,Greece,2017,2017,96.33427,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",GRC,Greece,2018,2018,96.03032,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",GRC,Greece,2019,2019,96.82368,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",GRC,Greece,2020,2020,96.61582,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COK,Cook Islands,2016,2016,99.20275,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COK,Cook Islands,2017,2017,97.88759,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COK,Cook Islands,2018,2018,97.74372,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COK,Cook Islands,2019,2019,98.7585,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COK,Cook Islands,2020,2020,98.90687,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COK,Cook Islands,2021,2021,99.19574,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40613,South-Eastern Asia,2016,2016,67.35034,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40613,South-Eastern Asia,2017,2017,69.7594,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40613,South-Eastern Asia,2018,2018,70.81938,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40613,South-Eastern Asia,2019,2019,71.62429,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40613,South-Eastern Asia,2020,2020,71.83485,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BLZ,Belize,2016,2016,72.32938,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BLZ,Belize,2017,2017,64.01244,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BLZ,Belize,2018,2018,64.1316,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BLZ,Belize,2019,2019,63.78544,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BLZ,Belize,2020,2020,68.71431,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BLZ,Belize,2021,2021,74.43599,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40334,Least Developed Countries,2016,2016,64.39346,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40334,Least Developed Countries,2017,2017,65.60462,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40334,Least Developed Countries,2018,2018,66.13332,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40334,Least Developed Countries,2019,2019,66.30952,‡,UIS Estimation
