"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"999975","Official entrance age to lower secondary education (years)","LIE","Liechtenstein","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","LIE","Liechtenstein","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","LIE","Liechtenstein","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","LIE","Liechtenstein","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","LIE","Liechtenstein","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","BHR","Bahrain","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","BHR","Bahrain","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","BHR","Bahrain","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","BHR","Bahrain","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","BHR","Bahrain","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","BHR","Bahrain","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","BHR","Bahrain","2022","2022",15,,
"999977","Official entrance age to upper secondary education (years)","SLE","Sierra Leone","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","SLE","Sierra Leone","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","SLE","Sierra Leone","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","SLE","Sierra Leone","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","SLE","Sierra Leone","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","SLE","Sierra Leone","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","SLE","Sierra Leone","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","COK","Cook Islands","2016","2016",11,,
"999975","Official entrance age to lower secondary education (years)","COK","Cook Islands","2017","2017",11,,
"999975","Official entrance age to lower secondary education (years)","COK","Cook Islands","2018","2018",11,,
"999975","Official entrance age to lower secondary education (years)","COK","Cook Islands","2019","2019",11,,
"999975","Official entrance age to lower secondary education (years)","COK","Cook Islands","2020","2020",11,,
"999975","Official entrance age to lower secondary education (years)","COK","Cook Islands","2021","2021",11,,
"999975","Official entrance age to lower secondary education (years)","COK","Cook Islands","2022","2022",11,,
"999977","Official entrance age to upper secondary education (years)","FSM","Micronesia (Federated States of)","2016","2016",14,,
"999977","Official entrance age to upper secondary education (years)","FSM","Micronesia (Federated States of)","2017","2017",14,,
"999977","Official entrance age to upper secondary education (years)","FSM","Micronesia (Federated States of)","2018","2018",14,,
"999977","Official entrance age to upper secondary education (years)","FSM","Micronesia (Federated States of)","2019","2019",14,,
"999977","Official entrance age to upper secondary education (years)","FSM","Micronesia (Federated States of)","2020","2020",14,,
"999977","Official entrance age to upper secondary education (years)","FSM","Micronesia (Federated States of)","2021","2021",14,,
"999977","Official entrance age to upper secondary education (years)","FSM","Micronesia (Federated States of)","2022","2022",14,,
"999977","Official entrance age to upper secondary education (years)","MWI","Malawi","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","MWI","Malawi","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","MWI","Malawi","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","MWI","Malawi","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","MWI","Malawi","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","MWI","Malawi","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","MWI","Malawi","2022","2022",16,,
"999975","Official entrance age to lower secondary education (years)","ARM","Armenia","2016","2016",10,,
"999975","Official entrance age to lower secondary education (years)","ARM","Armenia","2017","2017",10,,
"999975","Official entrance age to lower secondary education (years)","ARM","Armenia","2018","2018",10,,
"999975","Official entrance age to lower secondary education (years)","ARM","Armenia","2019","2019",10,,
"999975","Official entrance age to lower secondary education (years)","ARM","Armenia","2020","2020",10,,
"999975","Official entrance age to lower secondary education (years)","ARM","Armenia","2021","2021",10,,
"999975","Official entrance age to lower secondary education (years)","ARM","Armenia","2022","2022",10,,
"999977","Official entrance age to upper secondary education (years)","GRD","Grenada","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","GRD","Grenada","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","GRD","Grenada","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","GRD","Grenada","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","GRD","Grenada","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","GRD","Grenada","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","GRD","Grenada","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","URY","Uruguay","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","URY","Uruguay","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","URY","Uruguay","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","URY","Uruguay","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","URY","Uruguay","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","URY","Uruguay","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","URY","Uruguay","2022","2022",12,,
"999975","Official entrance age to lower secondary education (years)","HUN","Hungary","2016","2016",11,,
"999975","Official entrance age to lower secondary education (years)","HUN","Hungary","2017","2017",11,,
"999975","Official entrance age to lower secondary education (years)","HUN","Hungary","2018","2018",11,,
"999975","Official entrance age to lower secondary education (years)","HUN","Hungary","2019","2019",11,,
"999975","Official entrance age to lower secondary education (years)","HUN","Hungary","2020","2020",11,,
"999975","Official entrance age to lower secondary education (years)","HUN","Hungary","2021","2021",11,,
"999975","Official entrance age to lower secondary education (years)","HUN","Hungary","2022","2022",11,,
"999977","Official entrance age to upper secondary education (years)","BTN","Bhutan","2016","2016",17,,
"999977","Official entrance age to upper secondary education (years)","BTN","Bhutan","2017","2017",17,,
"999977","Official entrance age to upper secondary education (years)","BTN","Bhutan","2018","2018",17,,
"999977","Official entrance age to upper secondary education (years)","BTN","Bhutan","2019","2019",17,,
"999977","Official entrance age to upper secondary education (years)","BTN","Bhutan","2020","2020",17,,
"999977","Official entrance age to upper secondary education (years)","BTN","Bhutan","2021","2021",17,,
"999977","Official entrance age to upper secondary education (years)","BTN","Bhutan","2022","2022",17,,
"999975","Official entrance age to lower secondary education (years)","PRI","Puerto Rico","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","PRI","Puerto Rico","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","PRI","Puerto Rico","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","PRI","Puerto Rico","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","PRI","Puerto Rico","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","PRI","Puerto Rico","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","PRI","Puerto Rico","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","NOR","Norway","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","NOR","Norway","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","NOR","Norway","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","NOR","Norway","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","NOR","Norway","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","NOR","Norway","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","NOR","Norway","2022","2022",16,,
"999975","Official entrance age to lower secondary education (years)","ASM","American Samoa","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","ASM","American Samoa","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","ASM","American Samoa","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","ASM","American Samoa","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","ASM","American Samoa","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","ASM","American Samoa","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","GMB","Gambia","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","GMB","Gambia","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","GMB","Gambia","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","GMB","Gambia","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","GMB","Gambia","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","GMB","Gambia","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","GMB","Gambia","2022","2022",16,,
"999975","Official entrance age to lower secondary education (years)","SHN","Saint Helena","2017","2017",11,,
"999975","Official entrance age to lower secondary education (years)","SHN","Saint Helena","2018","2018",11,,
"999975","Official entrance age to lower secondary education (years)","SHN","Saint Helena","2019","2019",11,,
"999975","Official entrance age to lower secondary education (years)","SHN","Saint Helena","2020","2020",11,,
"999975","Official entrance age to lower secondary education (years)","SHN","Saint Helena","2021","2021",11,,
"999975","Official entrance age to lower secondary education (years)","SHN","Saint Helena","2022","2022",11,,
"999977","Official entrance age to upper secondary education (years)","JPN","Japan","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","JPN","Japan","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","JPN","Japan","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","JPN","Japan","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","JPN","Japan","2020","2020",15,,
"999975","Official entrance age to lower secondary education (years)","HKG","China, Hong Kong Special Administrative Region","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","HKG","China, Hong Kong Special Administrative Region","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","HKG","China, Hong Kong Special Administrative Region","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","HKG","China, Hong Kong Special Administrative Region","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","HKG","China, Hong Kong Special Administrative Region","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","HKG","China, Hong Kong Special Administrative Region","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","HKG","China, Hong Kong Special Administrative Region","2022","2022",12,,
"999975","Official entrance age to lower secondary education (years)","NIC","Nicaragua","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","NIC","Nicaragua","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","NIC","Nicaragua","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","NIC","Nicaragua","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","NIC","Nicaragua","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","NIC","Nicaragua","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","NIC","Nicaragua","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","UZB","Uzbekistan","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","UZB","Uzbekistan","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","UZB","Uzbekistan","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","UZB","Uzbekistan","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","UZB","Uzbekistan","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","UZB","Uzbekistan","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","UZB","Uzbekistan","2022","2022",16,,
"999975","Official entrance age to lower secondary education (years)","MHL","Marshall Islands","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","MHL","Marshall Islands","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","MHL","Marshall Islands","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","MHL","Marshall Islands","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","MHL","Marshall Islands","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","MHL","Marshall Islands","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","MHL","Marshall Islands","2022","2022",12,,
"999975","Official entrance age to lower secondary education (years)","TLS","Timor-Leste","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","TLS","Timor-Leste","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","TLS","Timor-Leste","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","TLS","Timor-Leste","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","TLS","Timor-Leste","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","TLS","Timor-Leste","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","TLS","Timor-Leste","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","ABW","Aruba","2016","2016",14,,
"999977","Official entrance age to upper secondary education (years)","ABW","Aruba","2017","2017",14,,
"999977","Official entrance age to upper secondary education (years)","ABW","Aruba","2018","2018",14,,
"999977","Official entrance age to upper secondary education (years)","ABW","Aruba","2019","2019",14,,
"999977","Official entrance age to upper secondary education (years)","ABW","Aruba","2020","2020",14,,
"999977","Official entrance age to upper secondary education (years)","ABW","Aruba","2021","2021",14,,
"999977","Official entrance age to upper secondary education (years)","ABW","Aruba","2022","2022",14,,
"999977","Official entrance age to upper secondary education (years)","AND","Andorra","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","AND","Andorra","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","AND","Andorra","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","AND","Andorra","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","AND","Andorra","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","AND","Andorra","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","AND","Andorra","2022","2022",16,,
"999975","Official entrance age to lower secondary education (years)","LUX","Luxembourg","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","LUX","Luxembourg","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","LUX","Luxembourg","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","LUX","Luxembourg","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","LUX","Luxembourg","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","LUX","Luxembourg","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","LUX","Luxembourg","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","BRN","Brunei Darussalam","2016","2016",14,,
"999977","Official entrance age to upper secondary education (years)","BRN","Brunei Darussalam","2017","2017",14,,
"999977","Official entrance age to upper secondary education (years)","BRN","Brunei Darussalam","2018","2018",14,,
"999977","Official entrance age to upper secondary education (years)","BRN","Brunei Darussalam","2019","2019",14,,
"999977","Official entrance age to upper secondary education (years)","BRN","Brunei Darussalam","2020","2020",14,,
"999977","Official entrance age to upper secondary education (years)","BRN","Brunei Darussalam","2021","2021",14,,
"999977","Official entrance age to upper secondary education (years)","BRN","Brunei Darussalam","2022","2022",14,,
"999977","Official entrance age to upper secondary education (years)","CPV","Cabo Verde","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","CPV","Cabo Verde","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","CPV","Cabo Verde","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","CPV","Cabo Verde","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","CPV","Cabo Verde","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","CPV","Cabo Verde","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","CPV","Cabo Verde","2022","2022",15,,
"999977","Official entrance age to upper secondary education (years)","GTM","Guatemala","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","GTM","Guatemala","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","GTM","Guatemala","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","GTM","Guatemala","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","GTM","Guatemala","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","GTM","Guatemala","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","GTM","Guatemala","2022","2022",16,,
"999975","Official entrance age to lower secondary education (years)","FJI","Fiji","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","FJI","Fiji","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","FJI","Fiji","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","FJI","Fiji","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","FJI","Fiji","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","FJI","Fiji","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","FJI","Fiji","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","DOM","Dominican Republic","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","DOM","Dominican Republic","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","DOM","Dominican Republic","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","DOM","Dominican Republic","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","DOM","Dominican Republic","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","DOM","Dominican Republic","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","DOM","Dominican Republic","2022","2022",15,,
"999977","Official entrance age to upper secondary education (years)","NAM","Namibia","2016","2016",17,,
"999977","Official entrance age to upper secondary education (years)","NAM","Namibia","2017","2017",17,,
"999977","Official entrance age to upper secondary education (years)","NAM","Namibia","2018","2018",17,,
"999977","Official entrance age to upper secondary education (years)","NAM","Namibia","2019","2019",17,,
"999977","Official entrance age to upper secondary education (years)","NAM","Namibia","2020","2020",17,,
"999977","Official entrance age to upper secondary education (years)","NAM","Namibia","2021","2021",17,,
"999977","Official entrance age to upper secondary education (years)","NAM","Namibia","2022","2022",17,,
"999975","Official entrance age to lower secondary education (years)","COL","Colombia","2016","2016",11,,
"999975","Official entrance age to lower secondary education (years)","COL","Colombia","2017","2017",11,,
"999975","Official entrance age to lower secondary education (years)","COL","Colombia","2018","2018",11,,
"999975","Official entrance age to lower secondary education (years)","COL","Colombia","2019","2019",11,,
"999975","Official entrance age to lower secondary education (years)","COL","Colombia","2020","2020",11,,
"999975","Official entrance age to lower secondary education (years)","COL","Colombia","2021","2021",11,,
"999975","Official entrance age to lower secondary education (years)","COL","Colombia","2022","2022",11,,
"999975","Official entrance age to lower secondary education (years)","ISR","Israel","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","ISR","Israel","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","ISR","Israel","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","ISR","Israel","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","ISR","Israel","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","ISR","Israel","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","ISR","Israel","2022","2022",12,,
"999975","Official entrance age to lower secondary education (years)","XDN","Sudan (pre-secession)","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","XDN","Sudan (pre-secession)","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","XDN","Sudan (pre-secession)","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","XDN","Sudan (pre-secession)","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","XDN","Sudan (pre-secession)","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","XDN","Sudan (pre-secession)","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","XDN","Sudan (pre-secession)","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","RUS","Russian Federation","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","RUS","Russian Federation","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","RUS","Russian Federation","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","RUS","Russian Federation","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","RUS","Russian Federation","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","RUS","Russian Federation","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","RUS","Russian Federation","2022","2022",16,,
"999977","Official entrance age to upper secondary education (years)","YEM","Yemen","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","YEM","Yemen","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","YEM","Yemen","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","YEM","Yemen","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","YEM","Yemen","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","YEM","Yemen","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","YEM","Yemen","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","BMU","Bermuda","2016","2016",11,,
"999975","Official entrance age to lower secondary education (years)","BMU","Bermuda","2017","2017",11,,
"999975","Official entrance age to lower secondary education (years)","BMU","Bermuda","2018","2018",11,,
"999975","Official entrance age to lower secondary education (years)","BMU","Bermuda","2019","2019",11,,
"999975","Official entrance age to lower secondary education (years)","BMU","Bermuda","2020","2020",11,,
"999975","Official entrance age to lower secondary education (years)","BMU","Bermuda","2021","2021",11,,
"999975","Official entrance age to lower secondary education (years)","BMU","Bermuda","2022","2022",11,,
"999977","Official entrance age to upper secondary education (years)","IND","India","2016","2016",14,,
"999977","Official entrance age to upper secondary education (years)","IND","India","2017","2017",14,,
"999977","Official entrance age to upper secondary education (years)","IND","India","2018","2018",14,,
"999977","Official entrance age to upper secondary education (years)","IND","India","2019","2019",14,,
"999977","Official entrance age to upper secondary education (years)","IND","India","2020","2020",14,,
"999977","Official entrance age to upper secondary education (years)","IND","India","2021","2021",14,,
"999977","Official entrance age to upper secondary education (years)","IND","India","2022","2022",14,,
"999977","Official entrance age to upper secondary education (years)","KGZ","Kyrgyzstan","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","KGZ","Kyrgyzstan","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","KGZ","Kyrgyzstan","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","KGZ","Kyrgyzstan","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","KGZ","Kyrgyzstan","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","KGZ","Kyrgyzstan","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","KGZ","Kyrgyzstan","2022","2022",16,,
"999977","Official entrance age to upper secondary education (years)","FIN","Finland","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","FIN","Finland","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","FIN","Finland","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","FIN","Finland","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","FIN","Finland","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","FIN","Finland","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","FIN","Finland","2022","2022",16,,
"999975","Official entrance age to lower secondary education (years)","GEO","Georgia","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","GEO","Georgia","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","GEO","Georgia","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","GEO","Georgia","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","GEO","Georgia","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","GEO","Georgia","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","GEO","Georgia","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","CUB","Cuba","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","CUB","Cuba","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","CUB","Cuba","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","CUB","Cuba","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","CUB","Cuba","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","CUB","Cuba","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","CUB","Cuba","2022","2022",15,,
"999977","Official entrance age to upper secondary education (years)","NER","Niger","2016","2016",17,,
"999977","Official entrance age to upper secondary education (years)","NER","Niger","2017","2017",17,,
"999977","Official entrance age to upper secondary education (years)","NER","Niger","2018","2018",17,,
"999977","Official entrance age to upper secondary education (years)","NER","Niger","2019","2019",17,,
"999977","Official entrance age to upper secondary education (years)","NER","Niger","2020","2020",17,,
"999977","Official entrance age to upper secondary education (years)","NER","Niger","2021","2021",17,,
"999977","Official entrance age to upper secondary education (years)","NER","Niger","2022","2022",17,,
"999975","Official entrance age to lower secondary education (years)","MNE","Montenegro","2016","2016",11,,
"999975","Official entrance age to lower secondary education (years)","MNE","Montenegro","2017","2017",11,,
"999975","Official entrance age to lower secondary education (years)","MNE","Montenegro","2018","2018",11,,
"999975","Official entrance age to lower secondary education (years)","MNE","Montenegro","2019","2019",11,,
"999975","Official entrance age to lower secondary education (years)","MNE","Montenegro","2020","2020",11,,
"999975","Official entrance age to lower secondary education (years)","MNE","Montenegro","2021","2021",11,,
"999975","Official entrance age to lower secondary education (years)","MNE","Montenegro","2022","2022",11,,
"999977","Official entrance age to upper secondary education (years)","OMN","Oman","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","OMN","Oman","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","OMN","Oman","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","OMN","Oman","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","OMN","Oman","2020","2020",16,,
"999977","Official entrance age to upper secondary education (years)","OMN","Oman","2021","2021",16,,
"999977","Official entrance age to upper secondary education (years)","OMN","Oman","2022","2022",16,,
"999975","Official entrance age to lower secondary education (years)","MMR","Myanmar","2016","2016",10,,
"999975","Official entrance age to lower secondary education (years)","MMR","Myanmar","2017","2017",10,,
"999975","Official entrance age to lower secondary education (years)","MMR","Myanmar","2018","2018",10,,
"999975","Official entrance age to lower secondary education (years)","MMR","Myanmar","2019","2019",10,,
"999975","Official entrance age to lower secondary education (years)","MMR","Myanmar","2020","2020",10,,
"999975","Official entrance age to lower secondary education (years)","MMR","Myanmar","2021","2021",10,,
"999975","Official entrance age to lower secondary education (years)","MMR","Myanmar","2022","2022",10,,
"999975","Official entrance age to lower secondary education (years)","SUR","Suriname","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","SUR","Suriname","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","SUR","Suriname","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","SUR","Suriname","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","SUR","Suriname","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","SUR","Suriname","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","SUR","Suriname","2022","2022",12,,
"999977","Official entrance age to upper secondary education (years)","TCA","Turks and Caicos Islands","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","TCA","Turks and Caicos Islands","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","TCA","Turks and Caicos Islands","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","TCA","Turks and Caicos Islands","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","TCA","Turks and Caicos Islands","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","TCA","Turks and Caicos Islands","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","TCA","Turks and Caicos Islands","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","MCO","Monaco","2016","2016",11,,
"999975","Official entrance age to lower secondary education (years)","MCO","Monaco","2017","2017",11,,
"999975","Official entrance age to lower secondary education (years)","MCO","Monaco","2018","2018",11,,
"999975","Official entrance age to lower secondary education (years)","MCO","Monaco","2019","2019",11,,
"999975","Official entrance age to lower secondary education (years)","MCO","Monaco","2020","2020",11,,
"999975","Official entrance age to lower secondary education (years)","MCO","Monaco","2021","2021",11,,
